favoriteSlug,question_number,title,difficulty,ac_rate,topics,paidOnly,status,titleSlug
facebook-three-months,1868,Product of Two Run-Length Encoded Arrays,Medium,0.595502113,Array;Two Pointers,TRUE,TO_DO,product-of-two-run-length-encoded-arrays
facebook-three-months,1929,Concatenation of Array,Easy,0.906550647,Array;Simulation,FALSE,TO_DO,concatenation-of-array
facebook-three-months,1934,Confirmation Rate,Medium,0.615836104,Database,FALSE,SOLVED,confirmation-rate
facebook-three-months,1949,Strong Friendship,Medium,0.543455998,Database,TRUE,SOLVED,strong-friendship
facebook-three-months,2043,Simple Bank System,Medium,0.699814177,Array;Design;Hash Table;Simulation,FALSE,TO_DO,simple-bank-system
facebook-three-months,2054,Two Best Non-Overlapping Events,Medium,0.640825567,Array;Binary Search;Dynamic Programming;Heap (Priority Queue);Sorting,FALSE,TO_DO,two-best-non-overlapping-events
facebook-three-months,2141,Maximum Running Time of N Computers,Hard,0.564516794,Array;Binary Search;Greedy;Sorting,FALSE,TO_DO,maximum-running-time-of-n-computers
facebook-three-months,2154,Keep Multiplying Found Values by Two,Easy,0.750931291,Array;Hash Table;Simulation;Sorting,FALSE,TO_DO,keep-multiplying-found-values-by-two
facebook-three-months,2226,Maximum Candies Allocated to K Children,Medium,0.499303031,Array;Binary Search,FALSE,TO_DO,maximum-candies-allocated-to-k-children
facebook-three-months,2236,Root Equals Sum of Children,Easy,0.848003766,Binary Tree;Tree,FALSE,TO_DO,root-equals-sum-of-children
facebook-three-months,2257,Count Unguarded Cells in the Grid,Medium,0.690158107,Array;Matrix;Simulation,FALSE,TO_DO,count-unguarded-cells-in-the-grid
facebook-three-months,2265,Count Nodes Equal to Average of Subtree,Medium,0.867220718,Binary Tree;Depth-First Search;Tree,FALSE,TO_DO,count-nodes-equal-to-average-of-subtree
facebook-three-months,2300,Successful Pairs of Spells and Potions,Medium,0.493507984,Array;Binary Search;Sorting;Two Pointers,FALSE,TO_DO,successful-pairs-of-spells-and-potions
facebook-three-months,2402,Meeting Rooms III,Hard,0.517221343,Array;Hash Table;Heap (Priority Queue);Simulation;Sorting,FALSE,TO_DO,meeting-rooms-iii
facebook-three-months,2536,Increment Submatrices by One,Medium,0.738537829,Array;Matrix;Prefix Sum,FALSE,TO_DO,increment-submatrices-by-one
facebook-three-months,2817,Minimum Absolute Difference Between Elements With Constraint,Medium,0.367216265,Array;Binary Search;Ordered Set,FALSE,TO_DO,minimum-absolute-difference-between-elements-with-constraint
facebook-three-months,3228,Maximum Number of Operations to Move Ones to the End,Medium,0.670890187,Counting;Greedy;String,FALSE,TO_DO,maximum-number-of-operations-to-move-ones-to-the-end
facebook-three-months,3304,Find the K-th Character in String Game I,Easy,0.816427377,Bit Manipulation;Math;Recursion;Simulation,FALSE,TO_DO,find-the-k-th-character-in-string-game-i
