favoriteSlug,question_number,title,difficulty,ac_rate,topics,paidOnly,status,titleSlug
google-thirty-days,1,Two Sum,Easy,0.568056531235754,Array;Hash Table,False,SOLVED,two-sum
google-thirty-days,2,Add Two Numbers,Medium,0.4761617396504773,Linked List;Math;Recursion,False,TO_DO,add-two-numbers
google-thirty-days,3,Longest Substring Without Repeating Characters,Medium,0.38177849364599,Hash Table;Sliding Window;String,False,TO_DO,longest-substring-without-repeating-characters
google-thirty-days,4,Median of Two Sorted Arrays,Hard,0.4553989306506221,Array;Binary Search;Divide and Conquer,False,TO_DO,median-of-two-sorted-arrays
google-thirty-days,5,Longest Palindromic Substring,Medium,0.37021008227524965,Dynamic Programming;String;Two Pointers,False,TO_DO,longest-palindromic-substring
google-thirty-days,7,Reverse Integer,Medium,0.3127606321855442,Math,False,TO_DO,reverse-integer
google-thirty-days,9,Palindrome Number,Easy,0.600671729163301,Math,False,TO_DO,palindrome-number
google-thirty-days,10,Regular Expression Matching,Hard,0.3019344075959074,Dynamic Programming;Recursion;String,False,TO_DO,regular-expression-matching
google-thirty-days,11,Container With Most Water,Medium,0.5923443452298143,Array;Greedy;Two Pointers,False,TO_DO,container-with-most-water
google-thirty-days,13,Roman to Integer,Easy,0.6599574570964774,Hash Table;Math;String,False,TO_DO,roman-to-integer
google-thirty-days,14,Longest Common Prefix,Easy,0.4679347076041711,Array;String;Trie,False,TO_DO,longest-common-prefix
google-thirty-days,15,3Sum,Medium,0.38281285147119076,Array;Sorting;Two Pointers,False,TO_DO,3sum
google-thirty-days,18,4Sum,Medium,0.39635013960308557,Array;Sorting;Two Pointers,False,TO_DO,4sum
google-thirty-days,21,Merge Two Sorted Lists,Easy,0.6771370424513428,Linked List;Recursion,False,TO_DO,merge-two-sorted-lists
google-thirty-days,22,Generate Parentheses,Medium,0.7806139445835568,Backtracking;Dynamic Programming;String,False,TO_DO,generate-parentheses
google-thirty-days,23,Merge k Sorted Lists,Hard,0.5849404218164094,Divide and Conquer;Heap (Priority Queue);Linked List;Merge Sort,False,TO_DO,merge-k-sorted-lists
google-thirty-days,26,Remove Duplicates from Sorted Array,Easy,0.6189122966931465,Array;Two Pointers,False,TO_DO,remove-duplicates-from-sorted-array
google-thirty-days,27,Remove Element,Easy,0.6109493246047186,Array;Two Pointers,False,TO_DO,remove-element
google-thirty-days,31,Next Permutation,Medium,0.4443978302001569,Array;Two Pointers,False,TO_DO,next-permutation
google-thirty-days,33,Search in Rotated Sorted Array,Medium,0.4386655038845181,Array;Binary Search,False,TO_DO,search-in-rotated-sorted-array
google-thirty-days,34,Find First and Last Position of Element in Sorted Array,Medium,0.4804360390834141,Array;Binary Search,False,TO_DO,find-first-and-last-position-of-element-in-sorted-array
google-thirty-days,35,Search Insert Position,Easy,0.5034911075777067,Array;Binary Search,False,TO_DO,search-insert-position
google-thirty-days,37,Sudoku Solver,Hard,0.6535673589636637,Array;Backtracking;Hash Table;Matrix,False,TO_DO,sudoku-solver
google-thirty-days,39,Combination Sum,Medium,0.7583013509076472,Array;Backtracking,False,TO_DO,combination-sum
google-thirty-days,40,Combination Sum II,Medium,0.5872250859707066,Array;Backtracking,False,TO_DO,combination-sum-ii
google-thirty-days,42,Trapping Rain Water,Hard,0.6647107168861689,Array;Dynamic Programming;Monotonic Stack;Stack;Two Pointers,False,TO_DO,trapping-rain-water
google-thirty-days,45,Jump Game II,Medium,0.422919422892777,Array;Dynamic Programming;Greedy,False,TO_DO,jump-game-ii
google-thirty-days,49,Group Anagrams,Medium,0.719405075423735,Array;Hash Table;Sorting;String,False,TO_DO,group-anagrams
google-thirty-days,51,N-Queens,Hard,0.7462008590412246,Array;Backtracking,False,TO_DO,n-queens
google-thirty-days,54,Spiral Matrix,Medium,0.5575495846048216,Array;Matrix;Simulation,False,TO_DO,spiral-matrix
google-thirty-days,55,Jump Game,Medium,0.4029798694726791,Array;Dynamic Programming;Greedy,False,TO_DO,jump-game
google-thirty-days,56,Merge Intervals,Medium,0.50805233983285,Array;Sorting,False,TO_DO,merge-intervals
google-thirty-days,57,Insert Interval,Medium,0.4452972609634629,Array,False,TO_DO,insert-interval
google-thirty-days,66,Plus One,Easy,0.4925173240177372,Array;Math,False,TO_DO,plus-one
google-thirty-days,67,Add Binary,Easy,0.5665966356091816,Bit Manipulation;Math;Simulation;String,False,TO_DO,add-binary
google-thirty-days,69,Sqrt(x),Easy,0.41203347290549514,Binary Search;Math,False,TO_DO,sqrtx
google-thirty-days,70,Climbing Stairs,Easy,0.5383231088695591,Dynamic Programming;Math;Memoization,False,TO_DO,climbing-stairs
google-thirty-days,72,Edit Distance,Medium,0.5991535465047056,Dynamic Programming;String,False,TO_DO,edit-distance
google-thirty-days,74,Search a 2D Matrix,Medium,0.532983494816698,Array;Binary Search;Matrix,False,TO_DO,search-a-2d-matrix
google-thirty-days,75,Sort Colors,Medium,0.6884746409299011,Array;Sorting;Two Pointers,False,TO_DO,sort-colors
google-thirty-days,84,Largest Rectangle in Histogram,Hard,0.48956895094678915,Array;Monotonic Stack;Stack,False,TO_DO,largest-rectangle-in-histogram
google-thirty-days,115,Distinct Subsequences,Hard,0.5128373862199471,Dynamic Programming;String,False,TO_DO,distinct-subsequences
google-thirty-days,118,Pascal's Triangle,Easy,0.7850387471847021,Array;Dynamic Programming,False,TO_DO,pascals-triangle
google-thirty-days,121,Best Time to Buy and Sell Stock,Easy,0.5617529645282888,Array;Dynamic Programming,False,TO_DO,best-time-to-buy-and-sell-stock
google-thirty-days,122,Best Time to Buy and Sell Stock II,Medium,0.7051296159391872,Array;Dynamic Programming;Greedy,False,TO_DO,best-time-to-buy-and-sell-stock-ii
google-thirty-days,125,Valid Palindrome,Easy,0.5243149849623824,String;Two Pointers,False,TO_DO,valid-palindrome
google-thirty-days,128,Longest Consecutive Sequence,Medium,0.46966330370880216,Array;Hash Table;Union Find,False,TO_DO,longest-consecutive-sequence
google-thirty-days,130,Surrounded Regions,Medium,0.4444965670177833,Array;Breadth-First Search;Depth-First Search;Matrix;Union Find,False,TO_DO,surrounded-regions
google-thirty-days,133,Clone Graph,Medium,0.643107707315819,Breadth-First Search;Depth-First Search;Graph;Hash Table,False,TO_DO,clone-graph
google-thirty-days,136,Single Number,Easy,0.770837844315187,Array;Bit Manipulation,False,TO_DO,single-number
google-thirty-days,137,Single Number II,Medium,0.664381492874232,Array;Bit Manipulation,False,TO_DO,single-number-ii
google-thirty-days,153,Find Minimum in Rotated Sorted Array,Medium,0.5357082836808704,Array;Binary Search,False,TO_DO,find-minimum-in-rotated-sorted-array
google-thirty-days,160,Intersection of Two Linked Lists,Easy,0.6283642194748216,Hash Table;Linked List;Two Pointers,False,TO_DO,intersection-of-two-linked-lists
google-thirty-days,162,Find Peak Element,Medium,0.467464722714843,Array;Binary Search,False,TO_DO,find-peak-element
google-thirty-days,167,Two Sum II - Input Array Is Sorted,Medium,0.6436159680423669,Array;Binary Search;Two Pointers,False,TO_DO,two-sum-ii-input-array-is-sorted
google-thirty-days,169,Majority Element,Easy,0.6602996214131726,Array;Counting;Divide and Conquer;Hash Table;Sorting,False,TO_DO,majority-element
google-thirty-days,175,Combine Two Tables,Easy,0.7899141960820947,Database,False,SOLVED,combine-two-tables
